Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
October 31 2020,Monterey,CA,Passenger,1,1,2,155,157,1.27
October 31 2020,Orange,CA,Passenger,5,3,8,457,465,1.72
October 31 2020,Placer,CA,Passenger,1,0,1,76,77,1.3
October 31 2020,Riverside,CA,Passenger,3,1,4,585,589,0.68
October 31 2020,Sacramento,CA,Passenger,1,0,1,245,246,0.41
October 31 2020,San Diego,CA,Passenger,15,4,19,2761,2780,0.68
October 31 2020,San Francisco,CA,Passenger,1,1,2,83,85,2.35
October 31 2020,San Mateo,CA,Passenger,1,1,2,103,105,1.9
October 31 2020,Santa Clara,CA,Passenger,5,2,7,262,269,2.6
October 31 2020,Santa Cruz,CA,Passenger,1,0,1,32,33,3.03
October 31 2020,Solano,CA,Passenger,1,0,1,210,211,0.47
October 31 2020,Ventura,CA,Passenger,1,1,2,271,273,0.73
October 31 2020,Arapahoe,CO,Passenger,1,0,1,120,121,0.83
October 31 2020,Boulder,CO,Passenger,0,1,1,36,37,2.7
October 31 2020,Denver,CO,Passenger,1,0,1,107,108,0.93
October 31 2020,El Paso,CO,Passenger,2,0,2,685,687,0.29
October 31 2020,Larimer,CO,Passenger,1,0,1,45,46,2.17
October 31 2020,New Haven,CT,Passenger,0,2,2,33,35,5.71
October 31 2020,New London,CT,Passenger,0,2,2,243,245,0.82
October 31 2020,District of Columbia,DC,Passenger,2,2,4,199,203,1.97
October 31 2020,Broward,FL,Passenger,1,1,2,104,106,1.89
October 31 2020,Duval,FL,Passenger,0,2,2,339,341,0.59
October 31 2020,Lake,FL,Passenger,1,0,1,21,22,4.55
October 31 2020,Nassau,FL,Passenger,1,0,1,32,33,3.03
October 31 2020,Okaloosa,FL,Passenger,0,1,1,131,132,0.76
October 31 2020,Palm Beach,FL,Passenger,0,1,1,66,67,1.49
October 31 2020,Pinellas,FL,Passenger,1,1,2,90,92,2.17
October 31 2020,Polk,FL,Passenger,1,0,1,60,61,1.64
October 31 2020,Sarasota,FL,Passenger,2,0,2,27,29,6.9
October 31 2020,Sumter,FL,Passenger,0,1,1,10,11,9.09
October 31 2020,Bartow,GA,Passenger,0,1,1,3,4,25
October 31 2020,DeKalb,GA,Passenger,1,0,1,70,71,1.41
October 31 2020,Fulton,GA,Passenger,1,2,3,83,86,3.49
October 31 2020,Houston,GA,Passenger,1,0,1,50,51,1.96
October 31 2020,Jones,GA,Passenger,1,0,1,1,2,50
October 31 2020,Richmond,GA,Passenger,0,1,1,83,84,1.19
October 31 2020,Honolulu,HI,Passenger,5,1,6,413,419,1.43
October 31 2020,Maui,HI,Passenger,1,0,1,26,27,3.7
October 31 2020,Ada,ID,Passenger,0,1,1,235,236,0.42
October 31 2020,Twin Falls,ID,Passenger,0,1,1,19,20,5
October 31 2020,DuPage,IL,Passenger,3,0,3,52,55,5.45
October 31 2020,Lake,IL,Passenger,3,0,3,166,169,1.78
October 31 2020,Monroe,IL,Passenger,1,0,1,2,3,33.33
October 31 2020,St. Clair,IL,Passenger,1,0,1,138,139,0.72
October 31 2020,DeKalb,IN,Passenger,1,0,1,1,2,50
October 31 2020,Hamilton,IN,Passenger,2,0,2,36,38,5.26
October 31 2020,Howard,IN,Passenger,0,1,1,3,4,25
October 31 2020,Vigo,IN,Passenger,1,0,1,5,6,16.67
October 31 2020,Leavenworth,KS,Passenger,0,1,1,131,132,0.76
October 31 2020,Sedgwick,KS,Passenger,1,0,1,88,89,1.12
October 31 2020,Oldham,KY,Passenger,0,1,1,4,5,20
October 31 2020,Plaquemines,LA,Passenger,0,1,1,13,14,7.14
October 31 2020,Hampshire,MA,Passenger,1,0,1,4,5,20
October 31 2020,Middlesex,MA,Passenger,1,1,2,96,98,2.04
October 31 2020,Suffolk,MA,Passenger,0,2,2,38,40,5
October 31 2020,Anne Arundel,MD,Passenger,1,1,2,401,403,0.5
October 31 2020,Calvert,MD,Passenger,0,2,2,82,84,2.38
October 31 2020,Carroll,MD,Passenger,0,1,1,18,19,5.26
October 31 2020,Charles,MD,Passenger,1,1,2,73,75,2.67
October 31 2020,Frederick,MD,Passenger,2,1,3,77,80,3.75
October 31 2020,Howard,MD,Passenger,0,1,1,62,63,1.59
October 31 2020,Prince George's,MD,Passenger,1,1,2,148,150,1.33
October 31 2020,St. Mary's,MD,Passenger,1,0,1,206,207,0.48
October 31 2020,Penobscot,ME,Passenger,0,1,1,12,13,7.69
October 31 2020,Kent,MI,Passenger,0,1,1,22,23,4.35
October 31 2020,Saginaw,MI,Passenger,1,0,1,9,10,10
October 31 2020,Washtenaw,MI,Passenger,1,0,1,26,27,3.7
October 31 2020,Dakota,MN,Passenger,0,1,1,25,26,3.85
October 31 2020,Hennepin,MN,Passenger,2,0,2,80,82,2.44
October 31 2020,Ramsey,MN,Passenger,1,0,1,33,34,2.94
October 31 2020,Boone,MO,Passenger,0,1,1,8,9,11.11
October 31 2020,Greene,MO,Passenger,0,1,1,28,29,3.45
October 31 2020,Platte,MO,Passenger,1,0,1,17,18,5.56
October 31 2020,St. Louis,MO,Passenger,1,0,1,93,94,1.06
October 31 2020,Harrison,MS,Passenger,1,0,1,52,53,1.89
October 31 2020,Cascade,MT,Passenger,0,1,1,53,54,1.85
October 31 2020,Flathead,MT,Passenger,1,0,1,52,53,1.89
October 31 2020,Cumberland,NC,Passenger,0,3,3,461,464,0.65
October 31 2020,Moore,NC,Passenger,0,1,1,151,152,0.66
October 31 2020,Randolph,NC,Passenger,1,0,1,8,9,11.11
October 31 2020,Williams,ND,Passenger,0,1,1,11,12,8.33
October 31 2020,Douglas,NE,Passenger,0,1,1,49,50,2
October 31 2020,Carroll,NH,Passenger,0,1,1,4,5,20
October 31 2020,Rockingham,NH,Passenger,1,0,1,23,24,4.17
October 31 2020,Camden,NJ,Passenger,0,1,1,20,21,4.76
October 31 2020,Cape May,NJ,Passenger,0,1,1,12,13,7.69
October 31 2020,Morris,NJ,Passenger,1,0,1,19,20,5
October 31 2020,Chaves,NM,Passenger,1,0,1,8,9,11.11
October 31 2020,Carson City,NV,Passenger,1,0,1,11,12,8.33
October 31 2020,Clark,NV,Passenger,3,3,6,642,648,0.93
October 31 2020,Washoe,NV,Passenger,1,0,1,86,87,1.15
October 31 2020,Erie,NY,Passenger,1,0,1,39,40,2.5
October 31 2020,Jefferson,NY,Passenger,0,1,1,211,212,0.47
October 31 2020,Kings,NY,Passenger,1,0,1,59,60,1.67
October 31 2020,Nassau,NY,Passenger,4,0,4,27,31,12.9
October 31 2020,New York,NY,Passenger,1,0,1,62,63,1.59
October 31 2020,Queens,NY,Passenger,1,0,1,51,52,1.92
October 31 2020,Montgomery,OH,Passenger,0,1,1,43,44,2.27
October 31 2020,Shelby,OH,Passenger,0,1,1,1,2,50
October 31 2020,Rogers,OK,Passenger,1,0,1,5,6,16.67
October 31 2020,Tulsa,OK,Passenger,1,1,2,36,38,5.26
October 31 2020,Clackamas,OR,Passenger,2,0,2,174,176,1.14
October 31 2020,Deschutes,OR,Passenger,1,0,1,118,119,0.84
October 31 2020,Klamath,OR,Passenger,1,0,1,26,27,3.7
October 31 2020,Multnomah,OR,Passenger,3,6,9,665,674,1.34
October 31 2020,Washington,OR,Passenger,1,0,1,393,394,0.25
October 31 2020,Allegheny,PA,Passenger,1,0,1,60,61,1.64
October 31 2020,Bucks,PA,Passenger,1,0,1,19,20,5
October 31 2020,Montgomery,PA,Passenger,1,0,1,20,21,4.76
October 31 2020,Rio Grande,PR,Passenger,1,0,1,1,2,50
October 31 2020,Newport,RI,Passenger,1,0,1,84,85,1.18
October 31 2020,Charleston,SC,Passenger,2,0,2,86,88,2.27
October 31 2020,Richland,SC,Passenger,0,1,1,142,143,0.7
October 31 2020,Spartanburg,SC,Passenger,0,1,1,42,43,2.33
October 31 2020,Bradley,TN,Passenger,1,0,1,0,1,100
October 31 2020,Putnam,TN,Passenger,0,1,1,1,2,50
October 31 2020,Bell,TX,Passenger,0,1,1,398,399,0.25
October 31 2020,Bexar,TX,Passenger,5,5,10,549,559,1.79
October 31 2020,Dallas,TX,Passenger,1,0,1,178,179,0.56
October 31 2020,Denton,TX,Passenger,1,0,1,73,74,1.35
October 31 2020,El Paso,TX,Passenger,2,0,2,408,410,0.49
October 31 2020,Harris,TX,Passenger,1,0,1,217,218,0.46
October 31 2020,Montgomery,TX,Passenger,1,0,1,39,40,2.5
October 31 2020,Nueces,TX,Passenger,1,0,1,81,82,1.22
October 31 2020,Travis,TX,Passenger,2,1,3,162,165,1.82
October 31 2020,Williamson,TX,Passenger,0,1,1,119,120,0.83
October 31 2020,Salt Lake,UT,Passenger,0,2,2,161,163,1.23
October 31 2020,Utah,UT,Passenger,0,1,1,123,124,0.81
October 31 2020,Albemarle,VA,Passenger,1,0,1,21,22,4.55
October 31 2020,Alexandria,VA,Passenger,2,0,2,139,141,1.42
October 31 2020,Arlington,VA,Passenger,0,2,2,136,138,1.45
October 31 2020,Chesapeake,VA,Passenger,0,3,3,416,419,0.72
October 31 2020,Fairfax,VA,Passenger,4,3,7,711,718,0.97
October 31 2020,Goochland,VA,Passenger,3,2,5,224,229,2.18
October 31 2020,Loudoun,VA,Passenger,1,0,1,77,78,1.28
October 31 2020,Manassas,VA,Passenger,0,1,1,4,5,20
October 31 2020,Norfolk,VA,Passenger,2,3,5,345,350,1.43
October 31 2020,Portsmouth,VA,Passenger,0,1,1,65,66,1.52
October 31 2020,Powhatan,VA,Passenger,1,0,1,0,1,100
October 31 2020,Prince William,VA,Passenger,2,2,4,220,224,1.79
October 31 2020,Stafford,VA,Passenger,1,1,2,93,95,2.11
October 31 2020,Suffolk,VA,Passenger,1,0,1,118,119,0.84
October 31 2020,Virginia Beach,VA,Passenger,1,0,1,623,624,0.16
October 31 2020,Adams,WA,Truck,0,0,0,5335,5335,0
October 31 2020,Adams,WA,Passenger,8,7,15,12937,12952,0.12
October 31 2020,Asotin,WA,Passenger,17,14,31,12407,12438,0.25
October 31 2020,Asotin,WA,Truck,0,0,0,6686,6686,0
October 31 2020,Benton,WA,Passenger,403,342,745,134721,135466,0.55
October 31 2020,Benton,WA,Truck,0,0,0,43074,43074,0
October 31 2020,Chelan,WA,Truck,0,0,0,22774,22774,0
October 31 2020,Chelan,WA,Passenger,265,81,346,54388,54734,0.63
October 31 2020,Clallam,WA,Truck,1,0,1,21765,21766,0
October 31 2020,Clallam,WA,Passenger,252,174,426,49905,50331,0.85
October 31 2020,Clark,WA,Passenger,2212,1121,3333,318930,322263,1.03
October 31 2020,Clark,WA,Truck,0,0,0,83180,83180,0
October 31 2020,Columbia,WA,Passenger,4,3,7,2439,2446,0.29
October 31 2020,Columbia,WA,Truck,0,0,0,1533,1533,0
October 31 2020,Cowlitz,WA,Truck,0,0,0,28904,28904,0
October 31 2020,Cowlitz,WA,Passenger,160,122,282,72118,72400,0.39
October 31 2020,Douglas,WA,Truck,0,0,0,12417,12417,0
October 31 2020,Douglas,WA,Passenger,80,43,123,28078,28201,0.44
October 31 2020,Ferry,WA,Truck,0,0,0,3596,3596,0
October 31 2020,Ferry,WA,Passenger,8,3,11,4352,4363,0.25
October 31 2020,Franklin,WA,Passenger,73,78,151,61116,61267,0.25
October 31 2020,Franklin,WA,Truck,0,0,0,20375,20375,0
October 31 2020,Garfield,WA,Passenger,0,1,1,1354,1355,0.07
October 31 2020,Garfield,WA,Truck,0,0,0,990,990,0
October 31 2020,Grant,WA,Passenger,71,81,152,65764,65916,0.23
October 31 2020,Grant,WA,Truck,0,0,0,27394,27394,0
October 31 2020,Grays Harbor,WA,Passenger,118,117,235,48529,48764,0.48
October 31 2020,Grays Harbor,WA,Truck,0,0,0,21118,21118,0
October 31 2020,Island,WA,Truck,1,0,1,21328,21329,0
October 31 2020,Island,WA,Passenger,462,284,746,63000,63746,1.17
October 31 2020,Jefferson,WA,Truck,0,0,0,9575,9575,0
October 31 2020,Jefferson,WA,Passenger,260,151,411,24729,25140,1.63
October 31 2020,King,WA,Passenger,25893,8011,33904,1373597,1407501,2.41
October 31 2020,King,WA,Truck,5,1,6,184122,184128,0
October 31 2020,Kitsap,WA,Truck,0,0,0,54275,54275,0
October 31 2020,Kitsap,WA,Passenger,1463,733,2196,179882,182078,1.21
October 31 2020,Kittitas,WA,Passenger,122,50,172,29706,29878,0.58
October 31 2020,Kittitas,WA,Truck,0,0,0,14628,14628,0
October 31 2020,Klickitat,WA,Truck,0,0,0,8091,8091,0
October 31 2020,Klickitat,WA,Passenger,59,44,103,15006,15109,0.68
October 31 2020,Lewis,WA,Passenger,114,115,229,58449,58678,0.39
October 31 2020,Lewis,WA,Truck,0,0,0,26501,26501,0
October 31 2020,Lincoln,WA,Truck,0,0,0,4660,4660,0
October 31 2020,Lincoln,WA,Passenger,5,10,15,7616,7631,0.2
October 31 2020,Mason,WA,Passenger,165,132,297,47514,47811,0.62
October 31 2020,Mason,WA,Truck,0,0,0,20836,20836,0
October 31 2020,Okanogan,WA,Passenger,47,36,83,25993,26076,0.32
October 31 2020,Okanogan,WA,Truck,0,0,0,16575,16575,0
October 31 2020,Pacific,WA,Passenger,34,34,68,15726,15794,0.43
October 31 2020,Pacific,WA,Truck,0,0,0,7756,7756,0
October 31 2020,Pend Oreille,WA,Truck,0,0,0,5717,5717,0
October 31 2020,Pend Oreille,WA,Passenger,8,4,12,9160,9172,0.13
October 31 2020,Pierce,WA,Truck,0,0,0,144451,144451,0
October 31 2020,Pierce,WA,Passenger,2662,1741,4403,555190,559593,0.79
October 31 2020,San Juan,WA,Passenger,340,102,442,13975,14417,3.07
October 31 2020,San Juan,WA,Truck,0,0,0,5865,5865,0
October 31 2020,Skagit,WA,Truck,1,0,1,32693,32694,0
October 31 2020,Skagit,WA,Passenger,466,231,697,91569,92266,0.76
October 31 2020,Skamania,WA,Truck,0,0,0,3996,3996,0
October 31 2020,Skamania,WA,Passenger,32,20,52,8333,8385,0.62
October 31 2020,Snohomish,WA,Passenger,4835,1821,6656,538046,544702,1.22
October 31 2020,Snohomish,WA,Truck,0,0,0,125348,125348,0
October 31 2020,Spokane,WA,Passenger,828,522,1350,319891,321241,0.42
October 31 2020,Spokane,WA,Truck,0,0,0,100249,100249,0
October 31 2020,Stevens,WA,Passenger,36,39,75,30373,30448,0.25
October 31 2020,Stevens,WA,Truck,0,0,0,18694,18694,0
October 31 2020,Thurston,WA,Passenger,1256,762,2018,197458,199476,1.01
October 31 2020,Thurston,WA,Truck,0,0,0,56334,56334,0
October 31 2020,Wahkiakum,WA,Truck,0,0,0,1765,1765,0
October 31 2020,Wahkiakum,WA,Passenger,6,6,12,3036,3048,0.39
October 31 2020,Walla Walla,WA,Truck,0,0,0,13802,13802,0
October 31 2020,Walla Walla,WA,Passenger,86,65,151,36032,36183,0.42
October 31 2020,Whatcom,WA,Truck,3,0,3,43469,43472,0.01
October 31 2020,Whatcom,WA,Passenger,1171,532,1703,149723,151426,1.12
October 31 2020,Whitman,WA,Truck,0,0,0,8490,8490,0
October 31 2020,Whitman,WA,Passenger,50,46,96,22002,22098,0.43
October 31 2020,Yakima,WA,Truck,0,0,0,60710,60710,0
October 31 2020,Yakima,WA,Passenger,158,122,280,166930,167210,0.17
October 31 2020,,,Passenger,2,1,3,296,299,1
November 30 2020,Anchorage,AK,Passenger,1,0,1,147,148,0.68
November 30 2020,Fairbanks North Star,AK,Passenger,0,1,1,93,94,1.06
November 30 2020,Juneau,AK,Passenger,0,1,1,26,27,3.7
November 30 2020,Montgomery,AL,Passenger,0,1,1,38,39,2.56
November 30 2020,Maricopa,AZ,Passenger,5,6,11,1201,1212,0.91
November 30 2020,Pima,AZ,Passenger,3,1,4,316,320,1.25
November 30 2020,Alameda,CA,Passenger,3,0,3,251,254,1.18
November 30 2020,Contra Costa,CA,Passenger,3,2,5,305,310,1.61
November 30 2020,El Dorado,CA,Passenger,1,0,1,30,31,3.23
November 30 2020,Fresno,CA,Passenger,1,0,1,173,174,0.57
November 30 2020,Kern,CA,Passenger,0,1,1,208,209,0.48
November 30 2020,Los Angeles,CA,Passenger,9,10,19,925,944,2.01
November 30 2020,Monterey,CA,Passenger,1,1,2,154,156,1.28
November 30 2020,Orange,CA,Passenger,4,3,7,447,454,1.54
November 30 2020,Placer,CA,Passenger,1,0,1,76,77,1.3
November 30 2020,Riverside,CA,Passenger,3,1,4,582,586,0.68
November 30 2020,Sacramento,CA,Passenger,2,0,2,244,246,0.81
November 30 2020,San Diego,CA,Passenger,15,4,19,2742,2761,0.69
November 30 2020,San Francisco,CA,Passenger,1,1,2,82,84,2.38
November 30 2020,San Mateo,CA,Passenger,1,1,2,107,109,1.83
November 30 2020,Santa Clara,CA,Passenger,5,2,7,262,269,2.6
November 30 2020,Santa Cruz,CA,Passenger,1,0,1,31,32,3.12
November 30 2020,Solano,CA,Passenger,1,0,1,211,212,0.47
November 30 2020,Ventura,CA,Passenger,1,1,2,269,271,0.74
November 30 2020,Arapahoe,CO,Passenger,1,0,1,118,119,0.84
November 30 2020,Boulder,CO,Passenger,0,1,1,37,38,2.63
November 30 2020,Denver,CO,Passenger,1,0,1,108,109,0.92
November 30 2020,El Paso,CO,Passenger,2,0,2,686,688,0.29
November 30 2020,Larimer,CO,Passenger,1,0,1,46,47,2.13
November 30 2020,New Haven,CT,Passenger,0,2,2,35,37,5.41
November 30 2020,New London,CT,Passenger,0,2,2,243,245,0.82
November 30 2020,District of Columbia,DC,Passenger,3,2,5,199,204,2.45
November 30 2020,Broward,FL,Passenger,1,1,2,103,105,1.9
November 30 2020,Duval,FL,Passenger,0,2,2,335,337,0.59
November 30 2020,Lake,FL,Passenger,1,0,1,21,22,4.55
November 30 2020,Nassau,FL,Passenger,1,0,1,32,33,3.03
November 30 2020,Okaloosa,FL,Passenger,0,1,1,126,127,0.79
November 30 2020,Orange,FL,Passenger,1,0,1,112,113,0.88
November 30 2020,Palm Beach,FL,Passenger,0,1,1,64,65,1.54
November 30 2020,Pinellas,FL,Passenger,1,1,2,89,91,2.2
November 30 2020,Polk,FL,Passenger,1,0,1,59,60,1.67
November 30 2020,Sarasota,FL,Passenger,2,0,2,27,29,6.9
November 30 2020,Sumter,FL,Passenger,0,1,1,10,11,9.09
November 30 2020,Bartow,GA,Passenger,0,1,1,3,4,25
November 30 2020,DeKalb,GA,Passenger,1,0,1,67,68,1.47
November 30 2020,Fulton,GA,Passenger,1,2,3,83,86,3.49
November 30 2020,Houston,GA,Passenger,1,0,1,50,51,1.96
November 30 2020,Jones,GA,Passenger,1,0,1,1,2,50
November 30 2020,Richmond,GA,Passenger,0,1,1,83,84,1.19
November 30 2020,Honolulu,HI,Passenger,5,1,6,415,421,1.43
November 30 2020,Maui,HI,Passenger,1,0,1,26,27,3.7
November 30 2020,Ada,ID,Passenger,0,1,1,230,231,0.43
November 30 2020,Twin Falls,ID,Passenger,0,1,1,20,21,4.76
November 30 2020,DuPage,IL,Passenger,3,0,3,51,54,5.56
November 30 2020,Lake,IL,Passenger,3,0,3,163,166,1.81
November 30 2020,Monroe,IL,Passenger,1,0,1,2,3,33.33
November 30 2020,St. Clair,IL,Passenger,1,0,1,140,141,0.71
November 30 2020,DeKalb,IN,Passenger,1,0,1,0,1,100
November 30 2020,Hamilton,IN,Passenger,2,0,2,33,35,5.71
November 30 2020,Howard,IN,Passenger,0,1,1,3,4,25
November 30 2020,Vigo,IN,Passenger,1,0,1,5,6,16.67
November 30 2020,Leavenworth,KS,Passenger,0,1,1,132,133,0.75
November 30 2020,Sedgwick,KS,Passenger,1,0,1,86,87,1.15
November 30 2020,Oldham,KY,Passenger,0,1,1,4,5,20
November 30 2020,Plaquemines,LA,Passenger,0,1,1,13,14,7.14
November 30 2020,Hampshire,MA,Passenger,1,0,1,4,5,20
November 30 2020,Middlesex,MA,Passenger,1,1,2,93,95,2.11
November 30 2020,Suffolk,MA,Passenger,0,2,2,37,39,5.13
November 30 2020,Anne Arundel,MD,Passenger,1,1,2,396,398,0.5
November 30 2020,Calvert,MD,Passenger,0,2,2,83,85,2.35
November 30 2020,Carroll,MD,Passenger,0,1,1,18,19,5.26
November 30 2020,Charles,MD,Passenger,1,1,2,72,74,2.7
November 30 2020,Frederick,MD,Passenger,2,1,3,77,80,3.75
November 30 2020,Howard,MD,Passenger,0,1,1,62,63,1.59
November 30 2020,Prince George's,MD,Passenger,1,1,2,146,148,1.35
November 30 2020,St. Mary's,MD,Passenger,1,0,1,206,207,0.48
November 30 2020,Penobscot,ME,Passenger,0,1,1,10,11,9.09
November 30 2020,Kent,MI,Passenger,0,1,1,23,24,4.17
November 30 2020,Saginaw,MI,Passenger,1,0,1,9,10,10
November 30 2020,Washtenaw,MI,Passenger,1,0,1,26,27,3.7
November 30 2020,Dakota,MN,Passenger,0,1,1,25,26,3.85
November 30 2020,Hennepin,MN,Passenger,2,0,2,80,82,2.44
November 30 2020,Ramsey,MN,Passenger,1,0,1,33,34,2.94
November 30 2020,Boone,MO,Passenger,0,1,1,8,9,11.11
November 30 2020,Greene,MO,Passenger,0,1,1,27,28,3.57
November 30 2020,Platte,MO,Passenger,1,0,1,17,18,5.56
November 30 2020,St. Louis,MO,Passenger,1,0,1,91,92,1.09
November 30 2020,Harrison,MS,Passenger,1,0,1,54,55,1.82
November 30 2020,Cascade,MT,Passenger,0,1,1,54,55,1.82
November 30 2020,Flathead,MT,Passenger,1,0,1,51,52,1.92
November 30 2020,Missoula,MT,Passenger,1,0,1,57,58,1.72
November 30 2020,Cumberland,NC,Passenger,0,3,3,458,461,0.65
November 30 2020,Moore,NC,Passenger,0,1,1,151,152,0.66
November 30 2020,Randolph,NC,Passenger,1,0,1,7,8,12.5
November 30 2020,Williams,ND,Passenger,0,1,1,10,11,9.09
November 30 2020,Douglas,NE,Passenger,0,1,1,49,50,2
November 30 2020,Carroll,NH,Passenger,0,1,1,4,5,20
November 30 2020,Rockingham,NH,Passenger,1,0,1,23,24,4.17
November 30 2020,Camden,NJ,Passenger,0,1,1,20,21,4.76
November 30 2020,Cape May,NJ,Passenger,0,1,1,10,11,9.09
November 30 2020,Morris,NJ,Passenger,1,0,1,18,19,5.26
November 30 2020,Chaves,NM,Passenger,1,0,1,8,9,11.11
November 30 2020,Carson City,NV,Passenger,1,0,1,12,13,7.69
November 30 2020,Clark,NV,Passenger,3,3,6,634,640,0.94
November 30 2020,Washoe,NV,Passenger,1,0,1,88,89,1.12
November 30 2020,Erie,NY,Passenger,1,0,1,38,39,2.56
November 30 2020,Jefferson,NY,Passenger,0,1,1,211,212,0.47
November 30 2020,Kings,NY,Passenger,1,0,1,59,60,1.67
November 30 2020,Nassau,NY,Passenger,4,0,4,27,31,12.9
November 30 2020,New York,NY,Passenger,1,0,1,60,61,1.64
November 30 2020,Queens,NY,Passenger,1,0,1,51,52,1.92
November 30 2020,Montgomery,OH,Passenger,0,1,1,47,48,2.08
November 30 2020,Shelby,OH,Passenger,0,1,1,1,2,50
November 30 2020,Rogers,OK,Passenger,1,0,1,5,6,16.67
November 30 2020,Tulsa,OK,Passenger,1,1,2,35,37,5.41
November 30 2020,Clackamas,OR,Passenger,2,0,2,170,172,1.16
November 30 2020,Deschutes,OR,Passenger,1,0,1,117,118,0.85
November 30 2020,Klamath,OR,Passenger,1,0,1,26,27,3.7
November 30 2020,Multnomah,OR,Passenger,3,6,9,655,664,1.36
November 30 2020,Washington,OR,Passenger,1,0,1,388,389,0.26
November 30 2020,Allegheny,PA,Passenger,1,1,2,58,60,3.33
November 30 2020,Bucks,PA,Passenger,1,0,1,19,20,5
November 30 2020,Montgomery,PA,Passenger,1,0,1,19,20,5
November 30 2020,Rio Grande,PR,Passenger,1,0,1,1,2,50
November 30 2020,Newport,RI,Passenger,1,0,1,85,86,1.16
November 30 2020,Charleston,SC,Passenger,2,0,2,86,88,2.27
November 30 2020,Richland,SC,Passenger,0,1,1,138,139,0.72
November 30 2020,Spartanburg,SC,Passenger,0,1,1,41,42,2.38
November 30 2020,Bradley,TN,Passenger,1,0,1,0,1,100
November 30 2020,Putnam,TN,Passenger,0,1,1,1,2,50
November 30 2020,Bell,TX,Passenger,0,1,1,394,395,0.25
November 30 2020,Bexar,TX,Passenger,5,5,10,541,551,1.81
November 30 2020,Dallas,TX,Passenger,1,0,1,173,174,0.57
November 30 2020,Denton,TX,Passenger,1,0,1,73,74,1.35
November 30 2020,El Paso,TX,Passenger,2,0,2,398,400,0.5
November 30 2020,Harris,TX,Passenger,1,0,1,212,213,0.47
November 30 2020,Montgomery,TX,Passenger,1,0,1,39,40,2.5
November 30 2020,Nueces,TX,Passenger,1,0,1,79,80,1.25
November 30 2020,Travis,TX,Passenger,2,0,2,164,166,1.2
November 30 2020,Wichita,TX,Passenger,1,0,1,38,39,2.56
November 30 2020,Williamson,TX,Passenger,0,1,1,114,115,0.87
November 30 2020,Salt Lake,UT,Passenger,0,2,2,157,159,1.26
November 30 2020,Utah,UT,Passenger,0,1,1,123,124,0.81
November 30 2020,Albemarle,VA,Passenger,1,0,1,21,22,4.55
November 30 2020,Alexandria,VA,Passenger,2,0,2,139,141,1.42
November 30 2020,Arlington,VA,Passenger,0,2,2,135,137,1.46
November 30 2020,Chesapeake,VA,Passenger,0,3,3,416,419,0.72
November 30 2020,Fairfax,VA,Passenger,4,3,7,704,711,0.98
November 30 2020,Goochland,VA,Passenger,4,2,6,221,227,2.64
November 30 2020,Loudoun,VA,Passenger,1,0,1,74,75,1.33
November 30 2020,Manassas,VA,Passenger,0,1,1,4,5,20
November 30 2020,Norfolk,VA,Passenger,2,3,5,341,346,1.45
November 30 2020,Portsmouth,VA,Passenger,0,1,1,67,68,1.47
November 30 2020,Powhatan,VA,Passenger,1,0,1,0,1,100
November 30 2020,Prince William,VA,Passenger,2,2,4,220,224,1.79
November 30 2020,Stafford,VA,Passenger,1,1,2,92,94,2.13
November 30 2020,Suffolk,VA,Passenger,1,0,1,118,119,0.84
November 30 2020,Virginia Beach,VA,Passenger,1,0,1,620,621,0.16
November 30 2020,Adams,WA,Truck,0,0,0,5325,5325,0
November 30 2020,Adams,WA,Passenger,10,6,16,12943,12959,0.12
November 30 2020,Asotin,WA,Passenger,17,14,31,12417,12448,0.25
November 30 2020,Asotin,WA,Truck,0,0,0,6666,6666,0
November 30 2020,Benton,WA,Passenger,426,350,776,134830,135606,0.57
November 30 2020,Benton,WA,Truck,0,0,0,43117,43117,0
November 30 2020,Chelan,WA,Passenger,271,83,354,54389,54743,0.65
November 30 2020,Chelan,WA,Truck,0,0,0,22782,22782,0
November 30 2020,Clallam,WA,Truck,1,0,1,21781,21782,0
November 30 2020,Clallam,WA,Passenger,262,177,439,49885,50324,0.87
November 30 2020,Clark,WA,Truck,0,0,0,83243,83243,0
November 30 2020,Clark,WA,Passenger,2284,1140,3424,318922,322346,1.06
November 30 2020,Columbia,WA,Truck,0,0,0,1531,1531,0
November 30 2020,Columbia,WA,Passenger,4,3,7,2439,2446,0.29
November 30 2020,Cowlitz,WA,Truck,0,0,0,28879,28879,0
November 30 2020,Cowlitz,WA,Passenger,170,124,294,72033,72327,0.41
November 30 2020,Douglas,WA,Truck,0,0,0,12453,12453,0
November 30 2020,Douglas,WA,Passenger,82,43,125,28138,28263,0.44
November 30 2020,Ferry,WA,Passenger,8,3,11,4348,4359,0.25
November 30 2020,Ferry,WA,Truck,0,0,0,3597,3597,0
November 30 2020,Franklin,WA,Truck,0,0,0,20379,20379,0
November 30 2020,Franklin,WA,Passenger,78,80,158,61182,61340,0.26
November 30 2020,Garfield,WA,Truck,0,0,0,996,996,0
November 30 2020,Garfield,WA,Passenger,0,1,1,1365,1366,0.07
November 30 2020,Grant,WA,Passenger,78,79,157,65785,65942,0.24
